"","player","player_id","season","week","game_id","offense","defense","rushes","exp_speed","avg_speed","avg_ybc","avg_speed_oe","speed_perc","defense_logo","team_color","game_forty"
"1","A.J. Dillon",57165,2020,16,18770,"GB","TEN",19,5.05667420437461,5.16538315101073,1.42105263157895,0.10870894663612,52.5,"https://a.espncdn.com/i/teamlogos/nfl/500/ten.png","#203731",4.53955376543588
"2","Aaron Jones",11937,2018,4,9391,"GB","BUF",11,5.30076169967651,5.54171513513968,2.54545454545455,0.240953435463168,58.6,"https://a.espncdn.com/i/teamlogos/nfl/500/buf.png","#203731",4.51718824936713
"3","Aaron Jones",11937,2018,8,9456,"GB","LA",11,5.24840380928733,5.6010494550003,2.09090909090909,0.352645645712974,63.7,"https://a.espncdn.com/i/teamlogos/nfl/500/lar.png","#203731",4.49848921134244
"4","Aaron Jones",11937,2018,9,9470,"GB","NE",12,4.85646214087804,5.04642755548725,1.75,0.189965414609207,56.2,"https://a.espncdn.com/i/teamlogos/nfl/500/ne.png","#203731",4.52598779667287
"5","Aaron Jones",11937,2018,10,9477,"GB","MIA",13,4.92620086669922,5.3183289367285,3.30769230769231,0.392128070029281,65.5,"https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","#203731",4.49188955086314
"6","Aaron Jones",11937,2018,12,9512,"GB","MIN",16,4.85583281517029,5.22799651762984,1.375,0.372163702459549,64.6,"https://a.espncdn.com/i/teamlogos/nfl/500/min.png","#203731",4.49518938110279
"7","Aaron Jones",11937,2018,13,9518,"GB","ARI",10,5.3400984287262,5.6184205407295,0.3,0.278322112003299,60.3,"https://a.espncdn.com/i/teamlogos/nfl/500/ari.png","#203731",4.51095523669223
"8","Aaron Jones",11937,2019,1,13762,"GB","CHI",11,5.52295888553966,5.64325867220414,1,0.120299786664479,53,"https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","#203731",4.53772052641385
"9","Aaron Jones",11937,2019,2,13781,"GB","MIN",22,5.38648733225736,5.84345145298186,2.77272727272727,0.456964120724503,68.5,"https://a.espncdn.com/i/teamlogos/nfl/500/min.png","#203731",4.48089011673096
"10","Aaron Jones",11937,2019,5,13837,"GB","DAL",17,5.03079276926377,5.0522545939851,2.35294117647059,0.0214618247213312,48.5,"https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","#203731",4.55421967761211
"11","Aaron Jones",11937,2019,6,13853,"GB","DET",11,5.21572854302146,5.36175139911285,1.90909090909091,0.146022856091385,54.2,"https://a.espncdn.com/i/teamlogos/nfl/500/det.png","#203731",4.53332075276098
"12","Aaron Jones",11937,2019,7,13859,"GB","LV",10,4.86806421279907,5.48052386077546,1.1,0.612459647976391,75.6,"https://a.espncdn.com/i/teamlogos/nfl/500/lv.png","#203731",4.45485812261816
"13","Aaron Jones",11937,2019,8,13881,"GB","KC",13,5.08904970609225,5.47790016773057,2,0.388850461638326,65.4,"https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","#203731",4.49225619866754
"14","Aaron Jones",11937,2019,10,13901,"GB","CAR",13,4.83547672858605,5.02590837823449,2.23076923076923,0.190431649648441,56.3,"https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","#203731",4.52562114886846
"15","Aaron Jones",11937,2019,12,13935,"GB","SF",12,4.66284894943237,4.8660291952195,0.75,0.203180245787125,56.9,"https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","#203731",4.52342126204203
"16","Aaron Jones",11937,2019,13,13945,"GB","NYG",11,4.90609650178389,5.03616876215975,-0.181818181818182,0.130072260375857,53.5,"https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png","#203731",4.53588728739182
"17","Aaron Jones",11937,2019,14,13958,"GB","WAS",15,5.24833342234294,5.60790912142318,3.46666666666667,0.359575699080246,64,"https://a.espncdn.com/i/teamlogos/nfl/500/wsh.png","#203731",4.49738926792922
"18","Aaron Jones",11937,2019,15,13973,"GB","CHI",14,5.24410956246512,5.46682399599221,0.5,0.222714433527088,57.7,"https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","#203731",4.52048807960678
"19","Aaron Jones",11937,2019,16,14001,"GB","MIN",21,5.38502525147938,6.09909741912426,2.38095238095238,0.714072167644882,80.3,"https://a.espncdn.com/i/teamlogos/nfl/500/min.png","#203731",4.43762567581109
"20","Aaron Jones",11937,2020,1,18539,"GB","MIN",17,5.25902290905223,5.53428778161655,1.70588235294118,0.275264872564319,60.2,"https://a.espncdn.com/i/teamlogos/nfl/500/min.png","#203731",4.51132188449664
"21","Aaron Jones",11937,2020,2,18551,"GB","DET",17,5.24007662604837,5.65133593943114,2.70588235294118,0.411259313382771,66.4,"https://a.espncdn.com/i/teamlogos/nfl/500/det.png","#203731",4.48858972062348
"22","Aaron Jones",11937,2020,3,18578,"GB","NO",16,4.87343098223209,5.47009791056815,2.0625,0.596666928336058,74.9,"https://a.espncdn.com/i/teamlogos/nfl/500/no.png","#203731",4.457424657249
"23","Aaron Jones",11937,2020,4,18595,"GB","ATL",15,5.20334631601969,5.5361223776816,1.46666666666667,0.332776061661903,62.8,"https://a.espncdn.com/i/teamlogos/nfl/500/atl.png","#203731",4.50178904158209
"24","Aaron Jones",11937,2020,9,18652,"GB","SF",15,5.07548360824585,5.09375990223322,1.13333333333333,0.0182762939873659,48.4,"https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","#203731",4.55458632541652
"25","Aaron Jones",11937,2020,10,18670,"GB","JAX",11,5.288903019645,5.3890642779489,1.45454545454545,0.100161258303902,52.1,"https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","#203731",4.54102035665351
"26","Aaron Jones",11937,2020,11,18685,"GB","IND",10,5.26420011520386,5.38705946351403,1.9,0.122859348310174,53.2,"https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","#203731",4.53698723080504
"27","Aaron Jones",11937,2020,12,18707,"GB","CHI",16,4.96352061629295,5.66742468820804,1.9375,0.703904071915089,79.8,"https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","#203731",4.43945891483312
"28","Aaron Jones",11937,2020,13,18720,"GB","PHI",15,5.05550422668457,5.54208559332479,0.666666666666667,0.48658136664022,69.9,"https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","#203731",4.47575704746928
"29","Aaron Jones",11937,2020,14,18728,"GB","DET",15,5.29424222310384,5.23911697689021,1.66666666666667,-0.0551252462136352,45,"https://a.espncdn.com/i/teamlogos/nfl/500/det.png","#203731",4.56705235076631
"30","Aaron Jones",11937,2020,15,18742,"GB","CAR",17,5.25880959454705,5.63990727533893,2.52941176470588,0.381097680791888,65,"https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","#203731",4.49372278988517
"31","Aaron Jones",11937,2020,16,18770,"GB","TEN",10,4.83210091590881,5.38484874765329,2.1,0.552747831744475,72.9,"https://a.espncdn.com/i/teamlogos/nfl/500/ten.png","#203731",4.46475761333711
"32","Aaron Jones",11937,2020,17,18774,"GB","CHI",10,4.88959760665894,5.66156306114509,1.1,0.771965454486158,83,"https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","#203731",4.42772618509213
"33","Adrian Peterson",3623,2018,1,9349,"WAS","ARI",22,5.37147257544778,4.85111430578569,0.636363636363636,-0.520358269662082,23.6,"https://a.espncdn.com/i/teamlogos/nfl/500/ari.png","#773141",4.64551498090914
"34","Adrian Peterson",3623,2018,2,9363,"WAS","IND",11,5.1706224788319,5.10952779582438,0.636363636363636,-0.0610946830075227,44.7,"https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","#773141",4.56815229417953
"35","Adrian Peterson",3623,2018,3,9380,"WAS","GB",20,4.72982566356659,5.38114351272148,1.95,0.651317849154895,77.4,"https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","#773141",4.44825846213885
"36","Adrian Peterson",3623,2018,6,9425,"WAS","CAR",16,5.3243256509304,5.29344585558631,2.5,-0.0308797953440949,46.1,"https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","#773141",4.56301922491785
"37","Adrian Peterson",3623,2018,8,9452,"WAS","NYG",23,5.33025892921116,5.06193217470601,2.17391304347826,-0.268326754505153,35.2,"https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png","#773141",4.60298383559808
"38","Adrian Peterson",3623,2018,10,9481,"WAS","TB",20,5.43202285766602,5.48518181564906,1.15,0.0531589579830464,50,"https://a.espncdn.com/i/teamlogos/nfl/500/tb.png","#773141",4.54871996054603
"39","Adrian Peterson",3623,2018,12,9500,"WAS","DAL",13,5.47733798393836,5.39931521153447,1.23076923076923,-0.0780227724038921,43.9,"https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","#773141",4.57108547661478
"40","Adrian Peterson",3623,2018,14,9539,"WAS","NYG",10,5.02040181159973,4.57522823879347,-0.9,-0.445173572806262,27.1,"https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png","#773141",4.63268230775494
"41","Adrian Peterson",3623,2018,15,9554,"WAS","JAX",13,4.7460576570951,4.43759132157753,0.384615384615385,-0.308466335517572,33.4,"https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","#773141",4.60958349607738
"42","Adrian Peterson",3623,2019,2,13786,"WAS","DAL",11,5.28487721356479,5.05503020735061,0.272727272727273,-0.229847006214173,37,"https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","#773141",4.59638417511877
"43","Adrian Peterson",3623,2019,3,13809,"WAS","CHI",11,5.10286482897672,4.78952888478061,0.454545454545455,-0.313335944196111,33.1,"https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","#773141",4.6106834394906
"44","Adrian Peterson",3623,2019,4,13816,"WAS","NYG",11,4.82068074833263,4.72855831078866,0.545454545454545,-0.0921224375439704,43.3,"https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png","#773141",4.57328536344121
"45","Adrian Peterson",3623,2019,6,13844,"WAS","MIA",20,4.82024481296539,4.93569774640108,1.75,0.115452933435686,52.8,"https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","#773141",4.53845382202266
"46","Adrian Peterson",3623,2019,7,13862,"WAS","SF",22,5.1502724127336,4.78398927329202,1.63636363636364,-0.36628313944158,30.7,"https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","#773141",4.61948298679633
"47","Adrian Peterson",3623,2019,8,13868,"WAS","MIN",14,5.00714121546064,4.73674259506415,0.714285714285714,-0.270398620396487,35.1,"https://a.espncdn.com/i/teamlogos/nfl/500/min.png","#773141",4.60335048340248
"48","Adrian Peterson",3623,2019,9,13885,"WAS","BUF",18,5.02807233068678,4.94622957836931,1.38888888888889,-0.0818427523174744,43.8,"https://a.espncdn.com/i/teamlogos/nfl/500/buf.png","#773141",4.57145212441918
"49","Adrian Peterson",3623,2019,13,13946,"WAS","CAR",14,5.31223842075893,4.92358844119037,2.28571428571429,-0.388649979568563,29.7,"https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","#773141",4.62314946484039
"50","Adrian Peterson",3623,2019,14,13958,"WAS","GB",20,5.09695692062378,4.97307423454562,1.7,-0.123882686078155,41.8,"https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","#773141",4.5787850805073
"51","Adrian Peterson",3623,2019,15,13978,"WAS","PHI",14,5.26572833742414,4.78391472544938,1.64285714285714,-0.481813611974764,25.4,"https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","#773141",4.63891532042984
"52","Adrian Peterson",3623,2019,16,13997,"WAS","NYG",11,4.6008411320773,4.32286739547013,-0.727272727272727,-0.277973736607178,34.8,"https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png","#773141",4.6044504268157
"53","Adrian Peterson",3623,2020,1,18537,"DET","CHI",13,5.14753224299504,5.13764437562945,5,-0.00988786736558822,47.1,"https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","#005a8b",4.55935274687379
"54","Adrian Peterson",3623,2020,3,18575,"DET","ARI",22,5.05042992938649,4.74520668255069,0.681818181818182,-0.3052232468358,33.5,"https://a.espncdn.com/i/teamlogos/nfl/500/ari.png","#005a8b",4.60921684827297
"55","Adrian Peterson",3623,2020,4,18585,"DET","NO",11,5.01465463638306,4.49703664129168,0.181818181818182,-0.517617995091378,23.7,"https://a.espncdn.com/i/teamlogos/nfl/500/no.png","#005a8b",4.64514833310473
"56","Adrian Peterson",3623,2020,6,18613,"DET","JAX",15,5.1829052289327,5.4842049139562,0.666666666666667,0.301299685023496,61.4,"https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","#005a8b",4.50692211084377
"57","Adrian Peterson",3623,2020,7,18625,"DET","ATL",12,4.76555693149567,4.69291788521526,0.25,-0.0726390462804035,44.2,"https://a.espncdn.com/i/teamlogos/nfl/500/atl.png","#005a8b",4.56998553320156
"58","Adrian Peterson",3623,2020,12,18693,"DET","HOU",15,4.92998654047648,5.02247736360722,1.26666666666667,0.0924908231307408,51.8,"https://a.espncdn.com/i/teamlogos/nfl/500/hou.png","#005a8b",4.54212030006672
"59","Adrian Peterson",3623,2020,13,18711,"DET","CHI",17,4.87487254423254,4.94188125268992,1.23529411764706,0.0670087084573798,50.6,"https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","#005a8b",4.54652007371959
"60","Alex Collins",10805,2018,3,9379,"BAL","DEN",16,5.27823579311371,5.54891007589787,1.6875,0.270674282784158,60,"https://a.espncdn.com/i/teamlogos/nfl/500/den.png","#241773",4.51205518010545
"61","Alex Collins",10805,2018,4,9399,"BAL","PIT",12,5.14209345976512,5.14801034187207,1.91666666666667,0.00591688210695481,47.8,"https://a.espncdn.com/i/teamlogos/nfl/500/pit.png","#241773",4.55678621224295
"62","Alex Collins",10805,2018,5,9405,"BAL","CLE",11,5.56771737878973,5.45454797930654,1.81818181818182,-0.113169399483188,42.3,"https://a.espncdn.com/i/teamlogos/nfl/500/cle.png","#241773",4.57695184148527
"63","Alex Collins",10805,2018,6,9428,"BAL","TEN",10,4.74510936737061,4.5858543956405,1.5,-0.159254971730102,40.2,"https://a.espncdn.com/i/teamlogos/nfl/500/ten.png","#241773",4.58465144537779
"64","Alex Collins",10805,2018,8,9447,"BAL","CAR",10,5.23705534934998,5.19814812307159,1.7,-0.038907226278384,45.7,"https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","#241773",4.56448581613547
"65","Alex Collins",10805,2020,10,18676,"SEA","LA",11,5.37507026845759,5.48161853130349,0.636363636363636,0.106548262845906,52.4,"https://a.espncdn.com/i/teamlogos/nfl/500/lar.png","#002244",4.53992041324029
"66","Alexander Mattison",45817,2019,3,13800,"MIN","LV",12,5.66387367248535,5.41691559444118,0.833333333333333,-0.246958078044167,36.2,"https://a.espncdn.com/i/teamlogos/nfl/500/lv.png","#4f2683",4.59931735755402
"67","Alexander Mattison",45817,2019,6,13845,"MIN","PHI",14,5.58055710792542,5.1350458366896,1.78571428571429,-0.445511271235817,27.1,"https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","#4f2683",4.63268230775494
"68","Alexander Mattison",45817,2019,14,13959,"MIN","DET",13,5.70321090404804,5.98086615382189,1.38461538461538,0.277655249773851,60.3,"https://a.espncdn.com/i/teamlogos/nfl/500/det.png","#4f2683",4.51095523669223
"69","Alexander Mattison",45817,2020,5,18609,"MIN","SEA",18,5.24286603927612,5.3858334813665,2.16666666666667,0.142967442090382,54.1,"https://a.espncdn.com/i/teamlogos/nfl/500/sea.png","#4f2683",4.53368740056539
"70","Alexander Mattison",45817,2020,6,18614,"MIN","ATL",10,5.34198594093323,4.74957282368854,0.5,-0.592413117244683,20.3,"https://a.espncdn.com/i/teamlogos/nfl/500/atl.png","#4f2683",4.65761435845453
"71","Alexander Mattison",45817,2020,9,18658,"MIN","DET",13,5.14943467653715,5.59004944465959,2.76923076923077,0.440614768122445,67.8,"https://a.espncdn.com/i/teamlogos/nfl/500/det.png","#4f2683",4.4834566513618
"72","Alexander Mattison",45817,2020,17,18777,"MIN","DET",21,5.06404164859227,5.03251326212849,1.57142857142857,-0.031528386463777,46.1,"https://a.espncdn.com/i/teamlogos/nfl/500/det.png","#4f2683",4.56301922491785
"73","Alfred Blue",8816,2018,5,9414,"HOU","DAL",17,5.01478467268102,4.82491853471941,-0.0588235294117647,-0.189866137961615,38.8,"https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","#03202f",4.58978451463947
"74","Alfred Blue",8816,2018,8,9445,"HOU","MIA",14,4.96612083911896,4.32264098949693,0.214285714285714,-0.64347984962203,18,"https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","#03202f",4.66604725795586
"75","Alfred Blue",8816,2018,9,9467,"HOU","DEN",14,5.14396735600063,5.03363162049367,0.714285714285714,-0.110335735506963,42.5,"https://a.espncdn.com/i/teamlogos/nfl/500/den.png","#03202f",4.57621854587646
"76","Alfred Blue",8816,2018,13,9519,"HOU","CLE",14,5.4113906111036,5.14301129877264,3.5,-0.268379312330961,35.2,"https://a.espncdn.com/i/teamlogos/nfl/500/cle.png","#03202f",4.60298383559808
"77","Alfred Morris",7165,2018,1,9342,"SF","MIN",14,4.88753751346043,5.12649364734066,0.357142857142857,0.238956133880233,58.5,"https://a.espncdn.com/i/teamlogos/nfl/500/min.png","#aa0000",4.51755489717154
"78","Alfred Morris",7165,2018,2,9365,"SF","DET",15,5.51877784729004,5.4293204728282,0.866666666666667,-0.0894573744618423,43.4,"https://a.espncdn.com/i/teamlogos/nfl/500/det.png","#aa0000",4.5729187156368
"79","Alfred Morris",7165,2018,3,9375,"SF","KC",15,5.16560309727987,5.12815844956368,2.2,-0.0374446477161844,45.8,"https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","#aa0000",4.56411916833107
"80","Alfred Morris",7165,2018,5,9413,"SF","ARI",15,5.50800291697184,5.19191748813627,0.4,-0.316085428835568,33,"https://a.espncdn.com/i/teamlogos/nfl/500/ari.png","#aa0000",4.611050087295
"81","Alvin Kamara",11822,2018,3,9371,"NO","ATL",16,5.55463254451752,5.74490959062699,2.375,0.190277046109475,56.3,"https://a.espncdn.com/i/teamlogos/nfl/500/atl.png","#9f8958",4.52562114886846
"82","Alvin Kamara",11822,2018,4,9397,"NO","NYG",14,5.47716345105852,5.97888430651192,3.21428571428571,0.501720855453398,70.6,"https://a.espncdn.com/i/teamlogos/nfl/500/nyg.png","#9f8958",4.47319051283844
"83","Alvin Kamara",11822,2018,7,9441,"NO","BAL",14,4.94487377575466,5.36256827760075,2.14285714285714,0.417694501846096,66.7,"https://a.espncdn.com/i/teamlogos/nfl/500/bal.png","#9f8958",4.48748977721027
"84","Alvin Kamara",11822,2018,9,9469,"NO","LA",16,5.34121310710907,5.71270199034133,0.75,0.371488883232258,64.6,"https://a.espncdn.com/i/teamlogos/nfl/500/lar.png","#9f8958",4.49518938110279
"85","Alvin Kamara",11822,2018,10,9474,"NO","CIN",11,5.42057730934837,6.3843549186312,1.54545454545455,0.963777609282828,91.8,"https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","#9f8958",4.39546117830443
"86","Alvin Kamara",11822,2018,11,9491,"NO","PHI",12,5.41314832369487,5.97535748260857,2.58333333333333,0.562209158913705,73.3,"https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","#9f8958",4.46329102211949
"87","Alvin Kamara",11822,2018,15,9561,"NO","CAR",12,5.04412857691447,5.67092283558825,1.41666666666667,0.626794258673781,76.3,"https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","#9f8958",4.45229158798732
"88","Alvin Kamara",11822,2019,1,13776,"NO","HOU",11,5.43256963383068,5.60859802098768,2.54545454545455,0.176028387157006,55.6,"https://a.espncdn.com/i/teamlogos/nfl/500/hou.png","#9f8958",4.5281876834993
"89","Alvin Kamara",11822,2019,2,13791,"NO","LA",10,5.46144824028015,5.21994866256284,1.3,-0.241499577717309,36.4,"https://a.espncdn.com/i/teamlogos/nfl/500/lar.png","#9f8958",4.59858406194521
"90","Alvin Kamara",11822,2019,3,13807,"NO","SEA",15,5.45216703414917,5.28604360191427,0.666666666666667,-0.166123432234902,39.9,"https://a.espncdn.com/i/teamlogos/nfl/500/sea.png","#9f8958",4.585751388791
"91","Alvin Kamara",11822,2019,4,13823,"NO","DAL",18,5.14557962947422,5.18665334139791,0.722222222222222,0.0410737119236968,49.4,"https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","#9f8958",4.55091984737246
"92","Alvin Kamara",11822,2019,5,13829,"NO","TB",15,5.44074920018514,5.12240718090445,-0.266666666666667,-0.318342019280685,32.9,"https://a.espncdn.com/i/teamlogos/nfl/500/tb.png","#9f8958",4.61141673509941
"93","Alvin Kamara",11822,2019,6,13846,"NO","JAX",11,4.78745540705594,5.16139117532969,0.272727272727273,0.373935768273753,64.7,"https://a.espncdn.com/i/teamlogos/nfl/500/jax.png","#9f8958",4.49482273329838
"94","Alvin Kamara",11822,2019,11,13915,"NO","TB",12,5.68317461013794,5.76505329815698,2.5,0.0818786880190449,51.3,"https://a.espncdn.com/i/teamlogos/nfl/500/tb.png","#9f8958",4.54395353908875
"95","Alvin Kamara",11822,2019,12,13930,"NO","CAR",10,5.09600601196289,5.39908472529943,2.5,0.303078713336544,61.4,"https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","#9f8958",4.50692211084377
"96","Alvin Kamara",11822,2019,14,13960,"NO","SF",12,5.31301287810008,5.33452989254799,0.333333333333333,0.0215170144479176,48.5,"https://a.espncdn.com/i/teamlogos/nfl/500/sf.png","#9f8958",4.55421967761211
"97","Alvin Kamara",11822,2019,15,13985,"NO","IND",13,5.52046522727379,5.59698492736364,1.69230769230769,0.0765197000898453,51,"https://a.espncdn.com/i/teamlogos/nfl/500/ind.png","#9f8958",4.54505348250197
"98","Alvin Kamara",11822,2020,1,18543,"NO","TB",10,5.18849568367004,4.93279852620441,-0.9,-0.255697157465632,35.8,"https://a.espncdn.com/i/teamlogos/nfl/500/tb.png","#9f8958",4.60078394877164
"99","Alvin Kamara",11822,2020,2,18563,"NO","LV",13,5.16414965116061,5.214909306725,1.84615384615385,0.0507596555643897,49.9,"https://a.espncdn.com/i/teamlogos/nfl/500/lv.png","#9f8958",4.54908660835043
"100","Alvin Kamara",11822,2020,4,18585,"NO","DET",19,5.26398887132344,5.48624753518501,1.52631578947368,0.222258663861572,57.7,"https://a.espncdn.com/i/teamlogos/nfl/500/det.png","#9f8958",4.52048807960678
"101","Alvin Kamara",11822,2020,5,18610,"NO","LAC",11,5.25266235524958,5.27193354932281,1.81818181818182,0.0192711940732336,48.4,"https://a.espncdn.com/i/teamlogos/nfl/500/lac.png","#9f8958",4.55458632541652
"102","Alvin Kamara",11822,2020,7,18631,"NO","CAR",14,5.33645919391087,5.40677858776283,2.5,0.070319393851963,50.7,"https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","#9f8958",4.54615342591519
"103","Alvin Kamara",11822,2020,8,18648,"NO","CHI",11,5.3652231910012,5.69848886791611,3.45454545454545,0.333265676914915,62.8,"https://a.espncdn.com/i/teamlogos/nfl/500/chi.png","#9f8958",4.50178904158209
"104","Alvin Kamara",11822,2020,12,18704,"NO","DEN",11,5.46119598908858,5.09700773993824,2.09090909090909,-0.364188249150338,30.8,"https://a.espncdn.com/i/teamlogos/nfl/500/den.png","#9f8958",4.61911633899193
"105","Alvin Kamara",11822,2020,13,18710,"NO","ATL",14,5.1842714037214,5.10918325207732,1.92857142857143,-0.0750881516440809,44.1,"https://a.espncdn.com/i/teamlogos/nfl/500/atl.png","#9f8958",4.57035218100596
"106","Alvin Kamara",11822,2020,14,18736,"NO","PHI",10,5.3518141746521,4.85784515110667,1.2,-0.493969023545427,24.8,"https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","#9f8958",4.64111520725627
"107","Alvin Kamara",11822,2020,16,18756,"NO","MIN",21,5.71525469280425,5.87497954513051,2.85714285714286,0.15972485232626,54.9,"https://a.espncdn.com/i/teamlogos/nfl/500/min.png","#9f8958",4.53075421813015
"108","Antonio Gibson",78050,2020,2,18559,"WAS","ARI",14,4.92057197434562,4.63549791047129,0,-0.285074063874322,34.4,"https://a.espncdn.com/i/teamlogos/nfl/500/ari.png","#773141",4.60591701803332
"109","Antonio Gibson",78050,2020,5,18605,"WAS","LA",10,4.62061014175415,4.55706085691064,0.6,-0.0635492848435059,44.6,"https://a.espncdn.com/i/teamlogos/nfl/500/lar.png","#773141",4.56851894198394
"110","Antonio Gibson",78050,2020,7,18633,"WAS","DAL",19,5.12416571064999,5.10192795674609,2.26315789473684,-0.0222377539039029,46.5,"https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","#773141",4.56155263370023
"111","Antonio Gibson",78050,2020,10,18669,"WAS","DET",13,5.35567742127639,5.23988207669753,0.923076923076923,-0.115795344578855,42.2,"https://a.espncdn.com/i/teamlogos/nfl/500/det.png","#773141",4.57731848928967
"112","Antonio Gibson",78050,2020,11,18688,"WAS","CIN",15,5.5124924659729,5.50922269496939,2.6,-0.00326977100351276,47.4,"https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","#773141",4.55825280346057
"113","Antonio Gibson",78050,2020,12,18694,"WAS","DAL",16,5.1393915116787,5.28109211834881,0.875,0.141700606670111,54,"https://a.espncdn.com/i/teamlogos/nfl/500/dal.png","#773141",4.5340540483698
"114","Antonio Gibson",78050,2020,17,18783,"WAS","PHI",18,4.99581061469184,4.95282668286058,0.722222222222222,-0.0429839318312646,45.5,"https://a.espncdn.com/i/teamlogos/nfl/500/phi.png","#773141",4.56521911174428
"115","Antonio Williams",40197,2020,17,18772,"BUF","MIA",12,5.49992481867472,5.18244686985421,2.16666666666667,-0.317477948820517,32.9,"https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","#00338d",4.61141673509941
"116","Austin Ekeler",12164,2019,2,13780,"LAC","DET",17,5.34808728274177,5.36120361736806,1.29411764705882,0.0131163346262929,48.1,"https://a.espncdn.com/i/teamlogos/nfl/500/det.png","#002244",4.55568626882974
"117","Austin Ekeler",12164,2019,4,13815,"LAC","MIA",17,5.23210595635807,4.93480176761313,-0.470588235294118,-0.297304188744941,33.9,"https://a.espncdn.com/i/teamlogos/nfl/500/mia.png","#002244",4.60775025705535
"118","Austin Ekeler",12164,2019,9,13894,"LAC","GB",11,4.94447994232178,5.07059309509132,3.72727272727273,0.126113152769539,53.3,"https://a.espncdn.com/i/teamlogos/nfl/500/gb.png","#002244",4.53662058300064
"119","Austin Ekeler",12164,2020,1,18542,"LAC","CIN",18,5.11038788159688,5.50819761521597,2.16666666666667,0.397809733619086,65.8,"https://a.espncdn.com/i/teamlogos/nfl/500/cin.png","#002244",4.49078960744992
"120","Austin Ekeler",12164,2020,2,18561,"LAC","KC",14,5.17116478511265,5.18273460775085,1.14285714285714,0.0115698226382015,48.1,"https://a.espncdn.com/i/teamlogos/nfl/500/kc.png","#002244",4.55568626882974
"121","Austin Ekeler",12164,2020,3,18574,"LAC","CAR",12,5.24662820498149,5.06129256885998,1.08333333333333,-0.185335636121502,39,"https://a.espncdn.com/i/teamlogos/nfl/500-dark/car.png","#002244",4.58905121903066
"122","Austin Ekeler",12164,2020,12,18697,"LAC","BUF",13,4.95749880717351,5.09726863936141,1.07692307692308,0.139769832187897,53.9,"https://a.espncdn.com/i/teamlogos/nfl/500/buf.png","#002244",4.5344206961742
"123","Austin Ekeler",12164,2020,14,18735,"LAC","ATL",14,5.155598623412,5.18634268594712,0.785714285714286,0.0307440625351276,48.9,"https://a.espncdn.com/i/teamlogos/nfl/500/atl.png","#002244",4.55275308639449
"124","Austin Ekeler",12164,2020,15,18740,"LAC","LV",12,4.84634025891622,5.17667369023032,2.25,0.330333431314101,62.7,"https://a.espncdn.com/i/teamlogos/nfl/500/lv.png","#002244",4.5021556893865
